Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(32.753742, -117.218471)",92110.0,$,2.5,84,POINT (-117.218471 32.753742),CA,San Diego,San Diego,Point Loma Heights,268410,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.74376, -117.23524)",92107.0,$,2.5,19,POINT (-117.23524 32.74376),CA,San Diego,San Diego,Point Loma Heights,268410,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7533194084168, -117.223570226724)",92110.0,$,2.0,9,POINT (-117.223570226724 32.7533194084168),CA,San Diego,San Diego,Point Loma Heights,268410,1,True,False,True,False,False,False,False,False,False,chain
Kakawa Coffee,['Coffee & Tea'],"(32.7394, -117.22824)",92106.0,$,4.5,32,POINT (-117.22824 32.7394),CA,San Diego,San Diego,Loma Portal,116266,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Venti Boba & Milk Corner,"['Coffee & Tea', 'Bubble Tea']","(32.7391751, -117.228312)",92107.0,$,4.0,65,POINT (-117.228312 32.7391751),CA,San Diego,San Diego,Loma Portal,116266,1,False,False,True,False,False,False,False,False,False,other
Cali Cafe,"['Coffee & Tea', 'Acai Bowls', 'Kombucha']","(32.80389, -117.13941)",92123.0,$,4.0,31,POINT (-117.13941 32.80389),CA,San Diego,San Diego,Serra Mesa,118015,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.80746, -117.116)",92123.0,$,2.5,17,POINT (-117.116 32.80746),CA,San Diego,San Diego,Serra Mesa,118015,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.8089, -117.11543)",92123.0,$,3.5,80,POINT (-117.11543 32.8089),CA,San Diego,San Diego,Serra Mesa,118015,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Gas Stations', 'Convenience Stores', 'Coffee & Tea']","(32.8046949, -117.1397907)",92123.0,$,3.0,15,POINT (-117.1397907 32.8046949),CA,San Diego,San Diego,Serra Mesa,118015,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.8076428876213, -117.121869842531)",92123.0,$,2.5,17,POINT (-117.121869842531 32.8076428876213),CA,San Diego,San Diego,Serra Mesa,118015,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(32.8094746084649, -117.116076350212)",92123.0,$,2.5,71,POINT (-117.116076350212 32.8094746084649),CA,San Diego,San Diego,Serra Mesa,118015,1,True,False,True,False,False,False,False,False,False,chain
Einstein Bros Bagels,"['Bagels', 'Sandwiches', 'Coffee & Tea']","(32.8087615966797, -117.115348815918)",92123.0,$,3.0,139,POINT (-117.115348815918 32.8087615966797),CA,San Diego,San Diego,Serra Mesa,118015,1,True,False,True,False,False,False,False,False,False,chain
Gelato Vero Caffe,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt']","(32.74324, -117.18079)",92103.0,$,4.0,675,POINT (-117.18079 32.74324),CA,San Diego,San Diego,Midtown,268297,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
Better Buzz Coffee,['Coffee & Tea'],"(32.726196, -117.228241)",92106.0,$,4.0,561,POINT (-117.228241 32.726196),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Point Loma Coffee,"['Coffee & Tea', 'Bagels', 'Coffee Roasteries']","(32.72407, -117.23009)",92106.0,$,4.5,31,POINT (-117.23009 32.72407),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,1,False,False,True,False,False,False,False,False,False,other
Coffee Hub & Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']","(32.72183, -117.23042)",92106.0,$,4.0,72,POINT (-117.23042 32.72183),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
The Elegant Truffle,"['Desserts', 'Chocolatiers & Shops', 'Coffee & Tea']","(32.7210686, -117.2304744)",92106.0,$$,4.5,184,POINT (-117.2304744 32.7210686),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,2,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.728494, -117.226589)",92106.0,$,4.0,7,POINT (-117.226589 32.728494),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.727116, -117.22744)",92106.0,$$,3.0,79,POINT (-117.22744 32.727116),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,2,True,True,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(32.7279593, -117.2267625)",92106.0,$,1.5,63,POINT (-117.2267625 32.7279593),CA,San Diego,San Diego,Roseville - Fleet Ridge,117770,1,True,False,True,False,False,False,False,False,False,chain
Peet's Coffee,['Coffee & Tea'],"(32.7221157617956, -117.245250979394)",92106.0,$,4.0,95,POINT (-117.245250979394 32.7221157617956),CA,San Diego,San Diego,Wooded Area,276122,1,True,True,True,False,False,False,False,False,False,chain
Jennings House Cafe,"['Coffee & Tea', 'Bagels', 'American (Traditional)']","(32.7206799613597, -117.232669779056)",92106.0,$,3.5,329,POINT (-117.232669779056 32.7206799613597),CA,San Diego,San Diego,La Playa,116026,1,False,False,True,False,False,False,False,False,False,other
Bad Ass Coffee,"['Coffee & Tea', 'Juice Bars & Smoothies']","(32.96031, -117.1154)",92129.0,$,4.0,492,POINT (-117.1154 32.96031),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(32.9583341722225, -117.124980479612)",92129.0,$,3.5,53,POINT (-117.124980479612 32.9583341722225),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.9513766520955, -117.107391087095)",92129.0,$,3.0,138,POINT (-117.107391087095 32.9513766520955),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Propane', 'Coffee & Tea']","(32.9619124316115, -117.117481827736)",92129.0,$,3.0,12,POINT (-117.117481827736 32.9619124316115),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.977509, -117.089497)",92129.0,$,3.0,9,POINT (-117.089497 32.977509),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(32.95014, -117.10771)",92129.0,$,2.0,110,POINT (-117.10771 32.95014),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.9512299758785, -117.108264416456)",92129.0,$,3.0,14,POINT (-117.108264416456 32.9512299758785),CA,San Diego,San Diego,Rancho Penasquitos,117557,1,True,False,True,False,False,False,False,False,False,chain
House of Black - Coffee Company,"['Coffee & Tea', 'Coffee Roasteries', 'Cafes']","(32.9451671, -117.0848387)",92128.0,$,4.5,87,POINT (-117.0848387 32.9451671),CA,San Diego,San Diego,Sabre Springs,117804,1,False,True,True,False,False,False,False,False,False,strictly_coffee
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.9624457891062, -117.092125564814)",92128.0,$,4.5,31,POINT (-117.092125564814 32.9624457891062),CA,San Diego,San Diego,Sabre Springs,117804,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.9454208, -117.0844333)",92128.0,$,3.5,13,POINT (-117.0844333 32.9454208),CA,San Diego,San Diego,Sabre Springs,117804,1,True,False,True,False,False,False,False,False,False,chain
Mason Coffee Works,['Coffee & Tea'],"(33.0125860894574, -117.078461951952)",92128.0,$,4.5,79,POINT (-117.078461951952 33.0125860894574),CA,San Diego,San Diego,Rancho Bernardo,275127,1,False,True,True,False,False,False,False,False,False,strictly_coffee
GreensPlease Express,"['Coffee & Tea', 'Acai Bowls', 'Juice Bars & Smoothies']","(33.0174036532564, -117.075625469076)",92128.0,$,4.0,6,POINT (-117.075625469076 33.0174036532564),CA,San Diego,San Diego,Rancho Bernardo,275127,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(33.0179633432961, -117.07364)",92128.0,$,3.5,57,POINT (-117.07364 33.0179633432961),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(33.0182, -117.06197)",92128.0,$,4.0,45,POINT (-117.06197 33.0182),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,True,True,False,False,False,False,False,False,chain
R B Donut & Sweets Shoppe,"['Desserts', 'Donuts', 'Coffee & Tea']","(33.0173665, -117.0758126)",92128.0,$,4.0,76,POINT (-117.0758126 33.0173665),CA,San Diego,San Diego,Rancho Bernardo,275127,1,False,False,True,False,False,False,False,False,False,other
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(33.0051062041649, -117.090643644333)",92127.0,$,3.0,9,POINT (-117.090643644333 33.0051062041649),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(33.013246, -117.078605)",92128.0,$,2.0,109,POINT (-117.078605 33.013246),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(33.01729, -117.07522)",92128.0,$,3.0,14,POINT (-117.07522 33.01729),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,False,True,False,False,False,False,False,False,chain
Peet's Coffee,['Coffee & Tea'],"(33.02047, -117.0739)",92128.0,$,4.5,87,POINT (-117.0739 33.02047),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,True,True,False,False,False,False,False,False,chain
Cafe Granada,"['American (Traditional)', 'Coffee & Tea', 'Bakeries']","(33.0314976107652, -117.066540564)",92128.0,$,4.5,14,POINT (-117.066540564 33.0314976107652),CA,San Diego,San Diego,Rancho Bernardo,275127,1,False,False,True,False,True,False,False,False,False,bakeries
D's Coffee,['Coffee & Tea'],"(33.0249, -117.07618)",92128.0,$,4.5,12,POINT (-117.07618 33.0249),CA,San Diego,San Diego,Rancho Bernardo,275127,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Starbucks,['Coffee & Tea'],"(33.0333248, -117.0802805)",92127.0,$,3.5,38,POINT (-117.0802805 33.0333248),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(33.02333, -117.08174)",92127.0,$,3.0,82,POINT (-117.08174 33.02333),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(33.02348, -117.082712)",92127.0,$,3.5,13,POINT (-117.082712 33.02348),CA,San Diego,San Diego,Rancho Bernardo,275127,1,True,False,True,False,False,False,False,False,False,chain
The Coffee Bean & Tea Leaf,['Coffee & Tea'],"(32.9841271, -117.0759289)",92128.0,$,4.0,118,POINT (-117.0759289 32.9841271),CA,San Diego,San Diego,Carmel Mountain,273139,1,True,True,True,False,False,False,False,False,False,chain
Champagne French Bakery Cafe,"['Bakeries', 'French', 'Coffee & Tea']","(32.98163, -117.07491)",92128.0,$$,3.5,443,POINT (-117.07491 32.98163),CA,San Diego,San Diego,Carmel Mountain,273139,2,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(32.9814768924312, -117.075311467052)",92128.0,$,3.5,85,POINT (-117.075311467052 32.9814768924312),CA,San Diego,San Diego,Carmel Mountain,273139,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.97918, -117.08374)",92128.0,$$,3.0,48,POINT (-117.08374 32.97918),CA,San Diego,San Diego,Carmel Mountain,273139,2,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.9664003827706, -117.089790045427)",92128.0,$,3.5,46,POINT (-117.089790045427 32.9664003827706),CA,San Diego,San Diego,Carmel Mountain,273139,1,True,True,True,False,False,False,False,False,False,chain
Krispy Kreme,"['Donuts', 'Coffee & Tea']","(32.9778610161596, -117.082850312603)",92128.0,$,3.0,103,POINT (-117.082850312603 32.9778610161596),CA,San Diego,San Diego,Carmel Mountain,273139,1,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(32.9819335241722, -117.076322576031)",92128.0,$,3.0,85,POINT (-117.076322576031 32.9819335241722),CA,San Diego,San Diego,Carmel Mountain,273139,1,True,False,True,False,False,False,False,False,False,chain
"Wahine Kai Shave Ice, Kona Coffee and Tea Station","['Shaved Ice', 'Bubble Tea', 'Coffee & Tea']","(32.9359641908203, -117.10127055645)",92131.0,$,4.5,419,POINT (-117.10127055645 32.9359641908203),CA,San Diego,San Diego,Miramar Ranch North,268304,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.9356311, -117.0990541)",92131.0,$,3.0,48,POINT (-117.0990541 32.9356311),CA,San Diego,San Diego,Miramar Ranch North,268304,1,True,True,True,False,False,False,False,False,False,chain
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(32.9366901743744, -117.098136395216)",92131.0,$,2.0,61,POINT (-117.098136395216 32.9366901743744),CA,San Diego,San Diego,Miramar Ranch North,268304,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.9377620152297, -117.113511387959)",92129.0,$$,3.5,57,POINT (-117.113511387959 32.9377620152297),CA,San Diego,San Diego,Mira Mesa,116625,2,True,True,True,False,False,False,False,False,False,chain
Ding Tea,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Tea Rooms']","(32.91349, -117.14666)",92126.0,$,4.0,412,POINT (-117.14666 32.91349),CA,San Diego,San Diego,Mira Mesa,116625,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
85°C Bakery Cafe,"['Coffee & Tea', 'Bakeries', 'Patisserie/Cake Shop']","(32.9116306568482, -117.145288079693)",92126.0,$,3.5,456,POINT (-117.145288079693 32.9116306568482),CA,San Diego,San Diego,Mira Mesa,116625,1,False,False,True,False,True,False,False,False,False,bakeries
Banh Mi Blvd,"['Sandwiches', 'Coffee & Tea', 'Juice Bars & Smoothies']","(32.9150416, -117.1309883)",92126.0,$,4.5,56,POINT (-117.1309883 32.9150416),CA,San Diego,San Diego,Mira Mesa,116625,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Paris Baguette,"['Bakeries', 'Coffee & Tea']","(32.9189954524283, -117.121713683009)",92126.0,$$,3.5,216,POINT (-117.121713683009 32.9189954524283),CA,San Diego,San Diego,Mira Mesa,116625,2,False,False,True,False,True,False,False,False,False,bakeries
Gemmae Bake Shop,"['Bakeries', 'Coffee & Tea']","(32.91019, -117.14503)",92126.0,$,4.0,138,POINT (-117.14503 32.91019),CA,San Diego,San Diego,Mira Mesa,116625,1,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(32.9131701614154, -117.142700371559)",92126.0,$,3.0,87,POINT (-117.142700371559 32.9131701614154),CA,San Diego,San Diego,Mira Mesa,116625,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.9154648864896, -117.120767104756)",92126.0,$,3.0,193,POINT (-117.120767104756 32.9154648864896),CA,San Diego,San Diego,Mira Mesa,116625,1,True,True,True,False,False,False,False,False,False,chain
Square Bar Cafe,"['Bubble Tea', 'Desserts', 'Coffee & Tea']","(32.9105417876588, -117.147373322487)",92126.0,$,3.0,166,POINT (-117.147373322487 32.9105417876588),CA,San Diego,San Diego,Mira Mesa,116625,1,False,False,True,False,False,False,False,False,False,other
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.9050931, -117.1456275)",92126.0,$,3.5,40,POINT (-117.1456275 32.9050931),CA,San Diego,San Diego,Mira Mesa,116625,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.91106, -117.14602)",92126.0,$,2.5,28,POINT (-117.14602 32.91106),CA,San Diego,San Diego,Mira Mesa,116625,1,True,True,True,False,False,False,False,False,False,chain
Tapioca Heaven,"['Coffee & Tea', 'Desserts', 'Ice Cream & Frozen Yogurt']","(32.916690826416, -117.125907897949)",92126.0,$,3.5,573,POINT (-117.125907897949 32.916690826416),CA,San Diego,San Diego,Mira Mesa,116625,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
7-Eleven,"['Gas Stations', 'Convenience Stores', 'Coffee & Tea']","(32.925311, -117.1435783)",92126.0,$,3.0,30,POINT (-117.1435783 32.925311),CA,San Diego,San Diego,Mira Mesa,116625,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(32.9154260384667, -117.130295292636)",92126.0,$,2.0,144,POINT (-117.130295292636 32.9154260384667),CA,San Diego,San Diego,Mira Mesa,116625,1,True,False,True,False,False,False,False,False,False,chain
Imperial Grounds Coffee,['Coffee & Tea'],"(32.70671, -117.13151)",92102.0,$,5.0,72,POINT (-117.13151 32.70671),CA,San Diego,San Diego,Grant Hill,268192,1,False,True,True,False,False,False,False,False,False,strictly_coffee
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7386479006237, -117.100581228733)",92105.0,$,3.0,11,POINT (-117.100581228733 32.7386479006237),CA,San Diego,San Diego,Swan Canyon,403242,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.7232780456543, -117.108047485352)",92105.0,$,2.5,7,POINT (-117.108047485352 32.7232780456543),CA,San Diego,San Diego,Fairmount Park,403245,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.7714, -117.0696)",92115.0,$,2.5,45,POINT (-117.0696 32.7714),CA,San Diego,San Diego,College East,403230,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7718579571337, -117.069514319355)",92115.0,$,2.5,19,POINT (-117.069514319355 32.7718579571337),CA,San Diego,San Diego,College East,403230,1,True,False,True,False,False,False,False,False,False,chain
Ultreya Coffee and Tea,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Acai Bowls']","(32.76209, -117.06667)",92115.0,$,5.0,34,POINT (-117.06667 32.76209),CA,San Diego,San Diego,College East,403230,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
